MATNR,MATKL,YEAR_MONTH,DEMAND,REVENUE,N_ORDERS,MONTH,QUARTER,YEAR,IS_Q4,IS_SUMMER,LAG_1,LAG_2,LAG_3,LAG_6,LAG_12,ROLL_3_MEAN,ROLL_6_MEAN,ROLL_3_STD,MATKL_ENC
MAT000033,CHEM,2022-03-01,717,224977.44,6,3,1,2022,0,0,467.0,750.0,643.0,117.0,86.0,620.0,532.5,142.89506639488994,4
MAT000033,CHEM,2022-04-01,533,176442.57,6,4,2,2022,0,0,717.0,467.0,750.0,775.0,13.0,644.6666666666666,632.5,154.74602848969448,4
MAT000033,CHEM,2022-05-01,184,27966.36,3,5,2,2022,0,0,533.0,717.0,467.0,443.0,216.0,572.3333333333334,592.1666666666666,129.55822371942793,4
MAT000033,CHEM,2022-06-01,571,135782.40000000002,7,6,2,2022,0,1,184.0,533.0,717.0,643.0,164.0,478.0,549.0,270.72310577414703,4
MAT000033,CHEM,2022-07-01,807,224023.93,10,7,3,2022,0,1,571.0,184.0,533.0,750.0,173.0,429.3333333333333,537.0,213.31275942459075,4
MAT000033,CHEM,2022-08-01,340,43033.96,4,8,3,2022,0,1,807.0,571.0,184.0,467.0,470.0,520.6666666666666,546.5,314.53510667862395,4
MAT000033,CHEM,2022-09-01,502,152574.56,8,9,3,2022,0,0,340.0,807.0,571.0,717.0,117.0,572.6666666666666,525.3333333333334,233.50446105660026,4
MAT000033,CHEM,2022-10-01,2100,626985.99,13,10,4,2022,1,0,502.0,340.0,807.0,533.0,775.0,549.6666666666666,489.5,237.12092554925079,4
MAT000033,CHEM,2022-11-01,2291,475953.82,14,11,4,2022,1,0,2100.0,502.0,340.0,184.0,443.0,980.6666666666666,750.6666666666666,972.7493681999148,4
MAT000033,CHEM,2022-12-01,1443,324617.84,12,12,4,2022,1,0,2291.0,2100.0,502.0,571.0,643.0,1631.0,1101.8333333333333,982.3955415208278,4
MAT000033,CHEM,2023-01-01,1773,466092.29,15,1,1,2023,0,0,1443.0,2291.0,2100.0,807.0,750.0,1944.6666666666667,1247.1666666666667,444.82843134554025,4
MAT000033,CHEM,2023-02-01,1567,367860.14999999997,16,2,1,2023,0,0,1773.0,1443.0,2291.0,340.0,467.0,1835.6666666666667,1408.1666666666667,427.4591598425912,4
MAT000033,CHEM,2023-03-01,334,101491.63,5,3,1,2023,0,0,1567.0,1773.0,1443.0,502.0,717.0,1594.3333333333333,1612.6666666666667,166.6893317922106,4
MAT000033,CHEM,2023-04-01,825,178967.54,7,4,2,2023,0,0,334.0,1567.0,1773.0,2100.0,533.0,1224.6666666666667,1584.6666666666667,778.1865671761067,4
MAT000033,CHEM,2023-05-01,964,179671.08000000002,12,5,2,2023,0,0,825.0,334.0,1567.0,2291.0,184.0,908.6666666666666,1372.1666666666667,620.7433715581126,4
MAT000033,CHEM,2023-06-01,179,31370.170000000002,6,6,2,2023,0,1,964.0,825.0,334.0,1443.0,571.0,707.6666666666666,1151.0,330.9838868182751,4
MAT000033,CHEM,2023-07-01,777,185124.87,7,7,3,2023,0,1,179.0,964.0,825.0,1773.0,807.0,656.0,940.3333333333334,418.899749343443,4
MAT000033,CHEM,2023-08-01,1055,256135.38,10,8,3,2023,0,1,777.0,179.0,964.0,1567.0,340.0,640.0,774.3333333333334,410.0402419275446,4
MAT000033,CHEM,2023-09-01,606,168072.35,9,9,3,2023,0,0,1055.0,777.0,179.0,334.0,502.0,670.3333333333334,689.0,447.63526819647785,4
MAT000033,CHEM,2023-10-01,1094,204941.84,8,10,4,2023,1,0,606.0,1055.0,777.0,825.0,2100.0,812.6666666666666,734.3333333333334,226.61494507938528,4
MAT000033,CHEM,2023-11-01,541,146349.84,4,11,4,2023,1,0,1094.0,606.0,1055.0,964.0,2291.0,918.3333333333334,779.1666666666666,271.1905848906501,4
MAT000033,CHEM,2023-12-01,698,215589.22999999998,6,12,4,2023,1,0,541.0,1094.0,606.0,179.0,1443.0,747.0,708.6666666666666,302.2631304013101,4
MAT000033,CHEM,2024-01-01,225,68955.58,5,1,1,2024,0,0,698.0,541.0,1094.0,777.0,1773.0,777.6666666666666,795.1666666666666,284.9777769113458,4
MAT000033,CHEM,2024-02-01,611,164703.9,7,2,1,2024,0,0,225.0,698.0,541.0,1055.0,1567.0,488.0,703.1666666666666,240.91284731205013,4
MAT000033,CHEM,2024-03-01,225,47754.15,3,3,1,2024,0,0,611.0,225.0,698.0,606.0,334.0,511.3333333333333,629.1666666666666,251.75848214773725,4
MAT000033,CHEM,2024-04-01,102,32102.46,1,4,2,2024,0,0,225.0,611.0,225.0,1094.0,825.0,353.6666666666667,565.6666666666666,222.85720390719334,4
MAT000033,CHEM,2024-05-01,336,82856.96,3,5,2,2024,0,0,102.0,225.0,611.0,541.0,964.0,312.6666666666667,400.3333333333333,265.5830064844743,4
MAT000033,CHEM,2024-06-01,417,83260.01,6,6,2,2024,0,1,336.0,102.0,225.0,698.0,179.0,221.0,366.1666666666667,117.05127081753051,4
MAT000033,CHEM,2024-07-01,138,24827.620000000003,2,7,3,2024,0,1,417.0,336.0,102.0,225.0,777.0,285.0,319.3333333333333,163.5756705625838,4
MAT000033,CHEM,2024-08-01,173,63628.51,2,8,3,2024,0,1,138.0,417.0,336.0,611.0,1055.0,297.0,304.8333333333333,143.5304845668646,4
MAT000033,CHEM,2024-09-01,237,111192.86,2,9,3,2024,0,0,173.0,138.0,417.0,225.0,606.0,242.66666666666666,231.83333333333334,151.98793811790537,4
MAT000033,CHEM,2024-11-01,225,69873.75,1,11,4,2024,1,0,237.0,173.0,138.0,102.0,1094.0,182.66666666666666,233.83333333333334,50.20292156171949,4
MAT000034,CONS,2022-03-01,344,113515.65,3,3,1,2022,0,0,548.0,165.0,454.0,188.0,95.0,389.0,391.8333333333333,199.60210419732547,1
MAT000034,CONS,2022-04-01,1140,281113.72,9,4,2,2022,0,0,344.0,548.0,165.0,421.0,75.0,352.3333333333333,417.8333333333333,191.63593956597316,1
MAT000034,CONS,2022-05-01,347,51602.77,6,5,2,2022,0,0,1140.0,344.0,548.0,575.0,287.0,677.3333333333334,537.6666666666666,413.4601955851776,1
MAT000034,CONS,2022-06-01,322,85983.48000000001,5,6,2,2022,0,1,347.0,1140.0,344.0,454.0,448.0,610.3333333333334,499.6666666666667,458.707241422384,1
MAT000034,CONS,2022-07-01,520,160185.16999999998,6,7,3,2022,0,1,322.0,347.0,1140.0,165.0,222.0,603.0,477.6666666666667,465.2236021527712,1
MAT000034,CONS,2022-08-01,1280,288900.31,9,8,3,2022,0,1,520.0,322.0,347.0,548.0,127.0,396.3333333333333,536.8333333333334,107.8254762722302,1
MAT000034,CONS,2022-09-01,636,101334.59,4,9,3,2022,0,0,1280.0,520.0,322.0,344.0,188.0,707.3333333333334,658.8333333333334,505.72851742148504,1
MAT000034,CONS,2022-10-01,1872,452571.81,12,10,4,2022,1,0,636.0,1280.0,520.0,1140.0,421.0,812.0,707.5,409.4288705013363,1
MAT000034,CONS,2022-11-01,1501,389261.04000000004,10,11,4,2022,1,0,1872.0,636.0,1280.0,347.0,575.0,1262.6666666666667,829.5,618.1822816397552,1
MAT000034,CONS,2022-12-01,2222,349582.01,12,12,4,2022,1,0,1501.0,1872.0,636.0,322.0,454.0,1336.3333333333333,1021.8333333333334,634.2399651025893,1
MAT000034,CONS,2023-01-01,877,279042.34,9,1,1,2023,0,0,2222.0,1501.0,1872.0,520.0,165.0,1865.0,1338.5,360.5509672709259,1
MAT000034,CONS,2023-02-01,608,230154.94,5,2,1,2023,0,0,877.0,2222.0,1501.0,1280.0,548.0,1533.3333333333333,1398.0,673.0827091326397,1
MAT000034,CONS,2023-03-01,1135,370144.37,15,3,1,2023,0,0,608.0,877.0,2222.0,636.0,344.0,1235.6666666666667,1286.0,864.7140182357018,1
MAT000034,CONS,2023-04-01,1000,228861.82,11,4,2,2023,0,0,1135.0,608.0,877.0,1872.0,1140.0,873.3333333333334,1369.1666666666667,263.51913276522026,1
MAT000034,CONS,2023-05-01,483,111354.49,5,5,2,2023,0,0,1000.0,1135.0,608.0,1501.0,347.0,914.3333333333334,1223.8333333333333,273.74501517531564,1
MAT000034,CONS,2023-06-01,666,197906.35,9,6,2,2023,0,1,483.0,1000.0,1135.0,2222.0,322.0,872.6666666666666,1054.1666666666667,344.14580243456953,1
MAT000034,CONS,2023-07-01,412,115929.15,7,7,3,2023,0,1,666.0,483.0,1000.0,877.0,520.0,716.3333333333334,794.8333333333334,262.1494484703978,1
MAT000034,CONS,2023-08-01,1505,405510.49,17,8,3,2023,0,1,412.0,666.0,483.0,608.0,1280.0,520.3333333333334,717.3333333333334,131.05088070415152,1
MAT000034,CONS,2023-09-01,935,311178.12,9,9,3,2023,0,0,1505.0,412.0,666.0,1135.0,636.0,861.0,866.8333333333334,571.9973776163667,1
MAT000034,CONS,2023-10-01,1033,356204.56,10,10,4,2023,1,0,935.0,1505.0,412.0,1000.0,1872.0,950.6666666666666,833.5,546.6683943062135,1
MAT000034,CONS,2023-11-01,1137,334713.22,9,11,4,2023,1,0,1033.0,935.0,1505.0,483.0,1501.0,1157.6666666666667,839.0,304.76438987082093,1
MAT000034,CONS,2023-12-01,902,248338.07,7,12,4,2023,1,0,1137.0,1033.0,935.0,666.0,2222.0,1035.0,948.0,101.01485039339734,1
MAT000034,CONS,2024-01-01,146,27440.18,2,1,1,2024,0,0,902.0,1137.0,1033.0,412.0,877.0,1024.0,987.3333333333334,117.75822688882694,1
MAT000034,CONS,2024-02-01,502,140824.58,5,2,1,2024,0,0,146.0,902.0,1137.0,1505.0,608.0,728.3333333333334,943.0,517.8226852247145,1
MAT000034,CONS,2024-03-01,557,75171.87,5,3,1,2024,0,0,502.0,146.0,902.0,935.0,1135.0,516.6666666666666,775.8333333333334,378.21334367435236,1
MAT000034,CONS,2024-04-01,398,102616.63,4,4,2,2024,0,0,557.0,502.0,146.0,1033.0,1000.0,401.6666666666667,712.8333333333334,223.11506747266924,1
MAT000034,CONS,2024-05-01,436,107216.54000000001,5,5,2,2024,0,0,398.0,557.0,502.0,1137.0,483.0,485.6666666666667,607.0,80.74858099888664,1
MAT000034,CONS,2024-06-01,120,11559.75,2,6,2,2024,0,1,436.0,398.0,557.0,902.0,666.0,463.6666666666667,490.1666666666667,83.0321222981429,1
MAT000034,CONS,2024-07-01,133,28443.38,1,7,3,2024,0,1,120.0,436.0,398.0,146.0,412.0,318.0,359.8333333333333,172.5224623056384,1
MAT000034,CONS,2024-08-01,182,46446.1,2,8,3,2024,0,1,133.0,120.0,436.0,502.0,1505.0,229.66666666666666,357.6666666666667,178.80809079382777,1
MAT000034,CONS,2024-09-01,461,114658.17,4,9,3,2024,0,0,182.0,133.0,120.0,557.0,935.0,145.0,304.3333333333333,32.695565448550084,1
MAT000034,CONS,2024-10-01,156,57320.64,1,10,4,2024,1,0,461.0,182.0,133.0,398.0,1033.0,258.6666666666667,288.3333333333333,176.93030642977408,1
MAT000035,MECH,2022-05-01,538,76442.65,5,5,2,2022,0,0,439.0,263.0,563.0,538.0,215.0,421.6666666666667,576.8333333333334,150.74923990963723,2
MAT000035,MECH,2022-06-01,250,43975.84,4,6,2,2022,0,1,538.0,439.0,263.0,1183.0,321.0,413.3333333333333,576.8333333333334,139.28507936363238,2
MAT000035,MECH,2022-07-01,860,257246.55000000002,9,7,3,2022,0,1,250.0,538.0,439.0,475.0,316.0,409.0,421.3333333333333,146.3249807790865,2
MAT000035,MECH,2022-08-01,193,42756.84,2,8,3,2022,0,1,860.0,250.0,538.0,563.0,103.0,549.3333333333334,485.5,305.1578826334548,2
MAT000035,MECH,2022-09-01,1060,217582.85,11,9,3,2022,0,0,193.0,860.0,250.0,263.0,1006.0,434.3333333333333,423.8333333333333,369.7381956646262,2
MAT000035,MECH,2022-10-01,1079,230601.43,7,10,4,2022,1,0,1060.0,193.0,860.0,439.0,277.0,704.3333333333334,556.6666666666666,453.9783401587937,2
MAT000035,MECH,2022-11-01,2520,499712.4,16,11,4,2022,1,0,1079.0,1060.0,193.0,538.0,538.0,777.3333333333334,663.3333333333334,506.13667455869404,2
MAT000035,MECH,2022-12-01,2007,430746.69,13,12,4,2022,1,0,2520.0,1079.0,1060.0,250.0,1183.0,1553.0,993.6666666666666,837.5004477610744,2
MAT000035,MECH,2023-01-01,1495,407666.19,12,1,1,2023,0,0,2007.0,2520.0,1079.0,860.0,475.0,1868.6666666666667,1286.5,730.3919039346845,2
MAT000035,MECH,2023-02-01,1144,286173.95999999996,8,2,1,2023,0,0,1495.0,2007.0,2520.0,193.0,563.0,2007.3333333333333,1392.3333333333333,512.5000813008065,2
MAT000035,MECH,2023-03-01,610,144808.34,8,3,1,2023,0,0,1144.0,1495.0,2007.0,1060.0,263.0,1548.6666666666667,1550.8333333333333,433.9957757090883,2
MAT000035,MECH,2023-04-01,840,220907.4,10,4,2,2023,0,0,610.0,1144.0,1495.0,1079.0,439.0,1083.0,1475.8333333333333,445.6422331871161,2
MAT000035,MECH,2023-05-01,1303,401895.88999999996,14,5,2,2023,0,0,840.0,610.0,1144.0,2520.0,538.0,864.6666666666666,1436.0,267.85319362168025,2
MAT000035,MECH,2023-06-01,612,194030.95,5,6,2,2023,0,1,1303.0,840.0,610.0,2007.0,250.0,917.6666666666666,1233.1666666666667,352.967892779688,2
MAT000035,MECH,2023-07-01,417,52960.2,5,7,3,2023,0,1,612.0,1303.0,840.0,1495.0,860.0,918.3333333333334,1000.6666666666666,352.0970510148208,2
MAT000035,MECH,2023-08-01,662,158557.46,6,8,3,2023,0,1,417.0,612.0,1303.0,1144.0,193.0,777.3333333333334,821.0,465.56453186785325,2
MAT000035,MECH,2023-09-01,434,99328.55,5,9,3,2023,0,0,662.0,417.0,612.0,610.0,1060.0,563.6666666666666,740.6666666666666,129.45398152754268,2
MAT000035,MECH,2023-10-01,1209,176687.38,9,10,4,2023,1,0,434.0,662.0,417.0,840.0,1079.0,504.3333333333333,711.3333333333334,136.80765085817885,2
MAT000035,MECH,2023-11-01,1060,192969.43,10,11,4,2023,1,0,1209.0,434.0,662.0,1303.0,2520.0,768.3333333333334,772.8333333333334,398.29176910065985,2
MAT000035,MECH,2023-12-01,180,50538.6,1,12,4,2023,1,0,1060.0,1209.0,434.0,612.0,2007.0,901.0,732.3333333333334,411.2383736958408,2
MAT000035,MECH,2024-01-01,1086,230328.46,12,1,1,2024,0,0,180.0,1060.0,1209.0,417.0,1495.0,816.3333333333334,660.3333333333334,556.0938170249093,2
MAT000035,MECH,2024-02-01,344,101084.09999999999,4,2,1,2024,0,0,1086.0,180.0,1060.0,662.0,1144.0,775.3333333333334,771.8333333333334,515.7376594096395,2
MAT000035,MECH,2024-03-01,367,43081.09,5,3,1,2024,0,0,344.0,1086.0,180.0,434.0,610.0,536.6666666666666,718.8333333333334,482.7518341066487,2
MAT000035,MECH,2024-04-01,650,127970.13,5,4,2,2024,0,0,367.0,344.0,1086.0,1209.0,840.0,599.0,707.6666666666666,421.9111280826804,2
MAT000035,MECH,2024-05-01,564,104937.14,6,5,2,2024,0,0,650.0,367.0,344.0,1060.0,1303.0,453.6666666666667,614.5,170.4181132782935,2
MAT000035,MECH,2024-06-01,374,79988.13,5,6,2,2024,0,1,564.0,650.0,367.0,180.0,612.0,527.0,531.8333333333334,145.08273501695484,2
MAT000035,MECH,2024-07-01,121,30999.399999999998,2,7,3,2024,0,1,374.0,564.0,650.0,1086.0,417.0,529.3333333333334,564.1666666666666,141.22794813114461,2
MAT000035,MECH,2024-08-01,410,107575.8,5,8,3,2024,0,1,121.0,374.0,564.0,344.0,662.0,353.0,403.3333333333333,222.24535990656804,2
MAT000035,MECH,2024-09-01,222,45856.02,2,9,3,2024,0,0,410.0,121.0,374.0,367.0,434.0,301.6666666666667,414.3333333333333,157.49391522637725,2
MAT000035,MECH,2024-10-01,418,94530.13,3,10,4,2024,1,0,222.0,410.0,121.0,650.0,1209.0,251.0,390.1666666666667,146.6662878782987,2
MAT000036,CHEM,2022-05-01,162,5885.46,1,5,2,2022,0,0,466.0,390.0,790.0,1017.0,296.0,548.6666666666666,626.1666666666666,212.4272424462864,4
MAT000036,CHEM,2022-06-01,104,21468.72,1,6,2,2022,0,1,162.0,466.0,390.0,790.0,117.0,339.3333333333333,483.6666666666667,158.20661595942607,4
MAT000036,CHEM,2022-07-01,511,90083.54000000001,9,7,3,2022,0,1,104.0,162.0,466.0,304.0,58.0,244.0,369.3333333333333,194.4325075701077,4
MAT000036,CHEM,2022-08-01,496,102688.78,3,8,3,2022,0,1,511.0,104.0,162.0,790.0,320.0,259.0,403.8333333333333,220.1567623308446,4
MAT000036,CHEM,2022-09-01,174,55630.0,3,9,3,2022,0,0,496.0,511.0,104.0,390.0,217.0,370.3333333333333,354.8333333333333,230.77333757029498,4
MAT000036,CHEM,2022-10-01,934,329447.21,7,10,4,2022,1,0,174.0,496.0,511.0,466.0,234.0,393.6666666666667,318.8333333333333,190.38469826468022,4
MAT000036,CHEM,2022-11-01,1027,253805.02,7,11,4,2022,1,0,934.0,174.0,496.0,162.0,1017.0,534.6666666666666,396.8333333333333,381.472585297205,4
MAT000036,CHEM,2022-12-01,1550,352054.35,12,12,4,2022,1,0,1027.0,934.0,174.0,104.0,790.0,711.6666666666666,541.0,467.9490713029927,4
MAT000036,CHEM,2023-01-01,1757,487033.71,14,1,1,2023,0,0,1550.0,1027.0,934.0,511.0,304.0,1170.3333333333333,782.0,332.07278318665834,4
MAT000036,CHEM,2023-02-01,931,192783.7,11,2,1,2023,0,0,1757.0,1550.0,1027.0,496.0,790.0,1444.6666666666667,989.6666666666666,376.226438907918,4
MAT000036,CHEM,2023-03-01,411,85976.8,6,3,1,2023,0,0,931.0,1757.0,1550.0,174.0,390.0,1412.6666666666667,1062.1666666666667,429.7840543032435,4
MAT000036,CHEM,2023-04-01,961,239574.86,11,4,2,2023,0,0,411.0,931.0,1757.0,934.0,466.0,1033.0,1101.6666666666667,678.7724213607976,4
MAT000036,CHEM,2023-05-01,1287,282411.07,10,5,2,2023,0,0,961.0,411.0,931.0,1027.0,162.0,767.6666666666666,1106.1666666666667,309.24639582917274,4
MAT000036,CHEM,2023-06-01,993,123352.47,12,6,2,2023,0,1,1287.0,961.0,411.0,1550.0,104.0,886.3333333333334,1149.5,442.7474825827171,4
MAT000036,CHEM,2023-07-01,1259,374218.72,14,7,3,2023,0,1,993.0,1287.0,961.0,1757.0,511.0,1080.3333333333333,1056.6666666666667,179.69232964523934,4
MAT000036,CHEM,2023-08-01,1434,380295.47,12,8,3,2023,0,1,1259.0,993.0,1287.0,931.0,496.0,1179.6666666666667,973.6666666666666,162.2631607399947,4
MAT000036,CHEM,2023-09-01,709,211303.47,8,9,3,2023,0,0,1434.0,1259.0,993.0,411.0,174.0,1228.6666666666667,1057.5,222.05930138891583,4
MAT000036,CHEM,2023-10-01,577,213192.68,5,10,4,2023,1,0,709.0,1434.0,1259.0,961.0,934.0,1134.0,1107.1666666666667,378.3186487605389,4
MAT000036,CHEM,2023-11-01,1578,357062.32,11,11,4,2023,1,0,577.0,709.0,1434.0,1287.0,1027.0,906.6666666666666,1043.1666666666667,461.42857879994096,4
MAT000036,CHEM,2023-12-01,1322,414809.43,9,12,4,2023,1,0,1578.0,577.0,709.0,993.0,1550.0,954.6666666666666,1091.6666666666667,543.8421952490752,4
MAT000036,CHEM,2024-01-01,133,61089.56,1,1,1,2024,0,0,1322.0,1578.0,577.0,1259.0,1757.0,1159.0,1146.5,520.0259608904155,4
MAT000036,CHEM,2024-02-01,295,63760.55,6,2,1,2024,0,0,133.0,1322.0,1578.0,1434.0,931.0,1011.0,958.8333333333334,771.0687388294249,4
MAT000036,CHEM,2024-03-01,567,161841.63,4,3,1,2024,0,0,295.0,133.0,1322.0,709.0,411.0,583.3333333333334,769.0,644.8118588653075,4
MAT000036,CHEM,2024-04-01,551,170096.36000000002,8,4,2,2024,0,0,567.0,295.0,133.0,577.0,961.0,331.6666666666667,745.3333333333334,219.3110424336478,4
MAT000036,CHEM,2024-05-01,1298,374333.07,10,5,2,2024,0,0,551.0,567.0,295.0,1578.0,1287.0,471.0,741.0,152.63027222671107,4
MAT000036,CHEM,2024-06-01,354,125525.49,5,6,2,2024,0,1,1298.0,551.0,567.0,1322.0,993.0,805.3333333333334,694.3333333333334,426.73684318714885,4
MAT000036,CHEM,2024-07-01,503,71917.43,5,7,3,2024,0,1,354.0,1298.0,551.0,133.0,1259.0,734.3333333333334,533.0,497.9882863414894,4
MAT000036,CHEM,2024-09-01,242,38023.29,2,9,3,2024,0,0,503.0,354.0,1298.0,295.0,1434.0,718.3333333333334,594.6666666666666,507.50402297256056,4
MAT000036,CHEM,2024-10-01,255,80607.0,3,10,4,2024,1,0,242.0,503.0,354.0,567.0,709.0,366.3333333333333,585.8333333333334,130.9363713157398,4
MAT000036,CHEM,2024-12-01,187,26243.58,1,12,4,2024,1,0,255.0,242.0,503.0,551.0,577.0,333.3333333333333,533.8333333333334,147.07934366638057,4
MAT000037,CHEM,2022-04-01,955,191516.14,9,4,2,2022,0,0,676.0,480.0,515.0,25.0,101.0,557.0,439.3333333333333,104.53229166147648,4
MAT000037,CHEM,2022-05-01,631,169338.51,4,5,2,2022,0,0,955.0,676.0,480.0,486.0,156.0,703.6666666666666,594.3333333333334,238.7055368719656,4
MAT000037,CHEM,2022-06-01,651,152028.93,8,6,2,2022,0,1,631.0,955.0,676.0,454.0,267.0,754.0,618.5,175.51922971572088,4
MAT000037,CHEM,2022-07-01,330,47936.619999999995,5,7,3,2022,0,1,651.0,631.0,955.0,515.0,202.0,745.6666666666666,651.3333333333334,181.56357931406103,4
MAT000037,CHEM,2022-08-01,711,134161.6,7,8,3,2022,0,1,330.0,651.0,631.0,480.0,297.0,537.3333333333334,620.5,179.83418288338103,4
MAT000037,CHEM,2022-09-01,547,163403.85,5,9,3,2022,0,0,711.0,330.0,651.0,676.0,902.0,564.0,659.0,204.85848774214847,4
MAT000037,CHEM,2022-10-01,546,150776.40000000002,3,10,4,2022,1,0,547.0,711.0,330.0,955.0,25.0,529.3333333333334,637.5,191.11340437900566,4
MAT000037,CHEM,2022-11-01,1169,311095.77,9,11,4,2022,1,0,546.0,547.0,711.0,631.0,486.0,601.3333333333334,569.3333333333334,94.97543542060406,4
MAT000037,CHEM,2022-12-01,2038,521500.63,12,12,4,2022,1,0,1169.0,546.0,547.0,651.0,454.0,754.0,659.0,359.40089037174073,4
MAT000037,CHEM,2023-01-01,1073,243705.83,11,1,1,2023,0,0,2038.0,1169.0,546.0,330.0,515.0,1251.0,890.1666666666666,749.3724040822427,4
MAT000037,CHEM,2023-02-01,505,160825.25,7,2,1,2023,0,0,1073.0,2038.0,1169.0,711.0,480.0,1426.6666666666667,1014.0,531.6016679181258,4
MAT000037,CHEM,2023-03-01,638,220821.61,5,3,1,2023,0,0,505.0,1073.0,2038.0,547.0,676.0,1205.3333333333333,979.6666666666666,775.0202147901263,4
MAT000037,CHEM,2023-04-01,599,195890.34,8,4,2,2023,0,0,638.0,505.0,1073.0,546.0,955.0,738.6666666666666,994.8333333333334,297.07967505928997,4
MAT000037,CHEM,2023-05-01,1363,209919.32,11,5,2,2023,0,0,599.0,638.0,505.0,1169.0,631.0,580.6666666666666,1003.6666666666666,68.36909633257793,4
MAT000037,CHEM,2023-06-01,696,146487.54,8,6,2,2023,0,1,1363.0,599.0,638.0,2038.0,651.0,866.6666666666666,1036.0,430.27936661352163,4
MAT000037,CHEM,2023-07-01,1053,265572.79,15,7,3,2023,0,1,696.0,1363.0,599.0,1073.0,330.0,886.0,812.3333333333334,415.93148474237915,4
MAT000037,CHEM,2023-08-01,563,124863.09,6,8,3,2023,0,1,1053.0,696.0,1363.0,505.0,711.0,1037.3333333333333,809.0,333.7758729047582,4
MAT000037,CHEM,2023-09-01,372,119647.92000000001,4,9,3,2023,0,0,563.0,1053.0,696.0,638.0,547.0,770.6666666666666,818.6666666666666,253.38968671461998,4
MAT000037,CHEM,2023-10-01,527,170584.28,5,10,4,2023,1,0,372.0,563.0,1053.0,599.0,546.0,662.6666666666666,774.3333333333334,351.269602062765,4
MAT000037,CHEM,2023-11-01,1329,438770.47,9,11,4,2023,1,0,527.0,372.0,563.0,1363.0,1169.0,487.3333333333333,762.3333333333334,101.49055785309913,4
MAT000037,CHEM,2023-12-01,1654,419907.37,14,12,4,2023,1,0,1329.0,527.0,372.0,696.0,2038.0,742.6666666666666,756.6666666666666,513.6597447078497,4
MAT000037,CHEM,2024-01-01,1729,429752.22,15,1,1,2024,0,0,1654.0,1329.0,527.0,1053.0,1073.0,1170.0,916.3333333333334,580.0801668735106,4
MAT000037,CHEM,2024-02-01,645,109561.45999999999,5,2,1,2024,0,0,1729.0,1654.0,1329.0,563.0,505.0,1570.6666666666667,1029.0,212.62251370288428,4
MAT000037,CHEM,2024-03-01,484,114301.81,6,3,1,2024,0,0,645.0,1729.0,1654.0,372.0,638.0,1342.6666666666667,1042.6666666666667,605.3596727015546,4
MAT000037,CHEM,2024-04-01,364,84325.09999999999,4,4,2,2024,0,0,484.0,645.0,1729.0,527.0,599.0,952.6666666666666,1061.3333333333333,677.1265268273968,4
MAT000037,CHEM,2024-05-01,279,99221.98999999999,2,5,2,2024,0,0,364.0,484.0,645.0,1329.0,1363.0,497.6666666666667,1034.1666666666667,140.99763591398693,4
MAT000037,CHEM,2024-06-01,497,187075.83000000002,7,6,2,2024,0,1,279.0,364.0,484.0,1654.0,696.0,375.6666666666667,859.1666666666666,102.99676370320198,4
MAT000037,CHEM,2024-07-01,351,97514.91,4,7,3,2024,0,1,497.0,279.0,364.0,1729.0,1053.0,380.0,666.3333333333334,109.87720418721933,4
MAT000037,CHEM,2024-08-01,91,27975.3,2,8,3,2024,0,1,351.0,497.0,279.0,645.0,563.0,375.6666666666667,436.6666666666667,111.07354920652003,4
MAT000037,CHEM,2024-09-01,270,88271.47,2,9,3,2024,0,0,91.0,351.0,497.0,484.0,372.0,313.0,344.3333333333333,205.6501884268524,4
MAT000037,CHEM,2024-10-01,6,405.66,1,10,4,2024,1,0,270.0,91.0,351.0,364.0,527.0,237.33333333333334,308.6666666666667,133.0425996939823,4
MAT000037,CHEM,2024-11-01,200,11680.0,1,11,4,2024,1,0,6.0,270.0,91.0,279.0,1329.0,122.33333333333333,249.0,134.76028099307757,4
MAT000038,PACK,2022-03-01,806,178286.59,7,3,1,2022,0,0,477.0,202.0,747.0,73.0,95.0,475.3333333333333,407.0,272.50382260315786,0
MAT000038,PACK,2022-04-01,525,63211.63,5,4,2,2022,0,0,806.0,477.0,202.0,607.0,131.0,495.0,529.1666666666666,302.4020502575999,0
MAT000038,PACK,2022-05-01,563,176362.81,7,5,2,2022,0,0,525.0,806.0,477.0,336.0,95.0,602.6666666666666,515.5,177.7198169404113,0
MAT000038,PACK,2022-06-01,234,81465.81,3,6,2,2022,0,1,563.0,525.0,806.0,747.0,97.0,631.3333333333334,553.3333333333334,152.45436475658317,0
MAT000038,PACK,2022-07-01,183,32279.84,5,7,3,2022,0,1,234.0,563.0,525.0,202.0,265.0,440.6666666666667,467.8333333333333,179.98425857094645,0
MAT000038,PACK,2022-08-01,480,172470.34,5,8,3,2022,0,1,183.0,234.0,563.0,477.0,496.0,326.6666666666667,464.6666666666667,206.2530807850717,0
MAT000038,PACK,2022-09-01,825,179109.14,9,9,3,2022,0,0,480.0,183.0,234.0,806.0,73.0,299.0,465.1666666666667,158.81120867243592,0
MAT000038,PACK,2022-10-01,658,235503.73,5,10,4,2022,1,0,825.0,480.0,183.0,525.0,607.0,496.0,468.3333333333333,321.2989262353673,0
MAT000038,PACK,2022-11-01,1571,420544.79,10,11,4,2022,1,0,658.0,825.0,480.0,563.0,336.0,654.3333333333334,490.5,172.52922457755764,0
